Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,mean_d10,mean_d11,mean_d12,mean_d13,mean_d14,mean_d15,mean_d16,mean_d17,mean_d18,mean_d19,mean_d20,mean_d21,mean_d22,mean_d23,mean_d24,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9,std_d10,std_d11,std_d12,std_d13,std_d14,std_d15,std_d16,std_d17,std_d18,std_d19,std_d20,std_d21,std_d22,std_d23,std_d24
2.01,500.0,0.0028522672495614144,0.0006538672562068726,0.0001818672522792646,7.467252232750354e-06,-0.00011093274709724454,-8.85327467936392e-05,-2.2932747728543036e-05,-3.093274470236551e-05,-7.253274912596198e-05,-0.00014133274604849434,-8.373274477940384e-05,-0.00013173274604362818,-0.00010773274645120523,-7.253274545959698e-05,-0.00014293274676674628,-0.00010133274676931591,-0.00014613274689565615,-0.00013973274854526708,-4.693274728065689e-05,-0.00018293274647300352,9.0672542636554e-06,-0.00016693274747179389,-5.493274538689974e-05,0.0,0.0034911771666118435,0.002422507201514477,0.001806348511277782,0.0016462350340165968,0.0016531549134432644,0.0015774965967602272,0.0017039046917286854,0.001655944900248582,0.0017408211590391165,0.0015132761069458743,0.0016064544978102375,0.00153318863967273,0.0015637042496329738,0.0016659560870887775,0.0016077011260433559,0.0016101276360382206,0.0015514104836914643,0.0014868314983056787,0.0016226322467836132,0.0015889009611455385,0.0015137180596035407,0.0015128968752531652,0.0016459863218756374,0.0
2.011,500.0,0.002477475093844987,0.0004134750883210678,-1.3724912025786296e-05,-6.49249100993572e-05,-8.892490777295947e-05,-0.00011292491098538449,-6.33249123880475e-05,-4.7324910592578814e-05,-5.532490970224657e-05,4.067509206652176e-05,-9.852491042147449e-05,-0.00016252490952618003,-3.1324909195316054e-05,-0.00015772491145849444,-0.0002425249090768169,-0.0002633249113373992,-0.00016892491406047584,-1.6924910572925e-05,-4.124911013857258e-06,4.7075089678401124e-05,-8.89249092542741e-05,-2.4924911015911988e-05,-9.852491012795994e-05,0.0,0.0028435666507196362,0.0017682823883526484,0.001555243073644775,0.001518570539058362,0.0014580136307234465,0.0015278217680638369,0.0015895461036112076,0.0015137412584000525,0.0014356967690061302,0.001620147946216669,0.0016020980639648065,0.001535612793134986,0.0015595755657220097,0.0016325425773219655,0.0015230708075265032,0.0015154258344356323,0.001548849503415322,0.001528901204211984,0.0015688172423189489,0.0015237433699314597,0.0015457242024587664,0.0015670770559045412,0.0015835672313579494,0.0
2.012,500.0,0.002697347457848739,0.00036454745348434513,-1.4652546937718114e-05,-7.065254737477033e-05,3.0147456663549123e-05,-0.00013785254718560224,6.37474520173491e-05,-3.452548264156974e-06,-0.00011225254822652885,-0.00012985254809776237,-4.505254776616496e-05,-0.00012025254954146903,-0.00017145254811773823,-0.00010745254751832789,-1.945255094127063e-05,-0.0001026525496100561,-5.785254974863108e-05,-2.1052547107814234e-05,-0.00012665254615296462,-0.00018585255142832224,-0.00012505254593640202,-0.00010265254706484584,-0.00010265254791177725,0.0,0.0027673412445607774,0.001851900480474624,0.001542507911015923,0.0015951230581089948,0.0016688740567415716,0.0015296067743940734,0.0017139362683357545,0.0015537925674276377,0.001643617996239372,0.001639415740378121,0.0016225392480597564,0.0016466235189554757,0.0015865522392150538,0.0015753005899242353,0.001625536167982036,0.0016511019195089257,0.0016299725045337103,0.0016106463597313546,0.0015984703790563424,0.001622136665065924,0.0016258619890835851,0.0015596535767698964,0.0016944913684409618,0.0
2.013,500.0,0.0028491823604417732,0.0005403823602616491,9.078235952256364e-05,-6.921764100056293e-05,-7.241764030622022e-05,-3.881764058415627e-05,-4.0417642665993017e-05,-7.241764240330184e-05,-9.001764187340911e-05,-1.8017644179114e-05,-8.361764334570765e-05,-0.00011401764147746363,-5.3217640967481825e-05,-6.761764183036334e-05,-0.00017961764248553182,-0.00013321764081148047,-3.8817640941992695e-05,-6.76176423754633e-05,-6.60176420986609e-05,-4.201764118261053e-05,-6.281764080929619e-05,-0.00013961764019708767,-0.00014921764369864833,0.0,0.002943134069579776,0.0018318287109953676,0.0016341791075508583,0.001597837197451653,0.0016407832269340057,0.0017034970525442198,0.001573136164903011,0.0015350466293212615,0.0015712006325793362,0.0015868334566796747,0.001653255788256379,0.0015226566978601786,0.0015673754069420612,0.0015615327414225224,0.0015504815280506068,0.0016860563878192641,0.0015943106392109342,0.001638975361288992,0.001583482580543145,0.0015546408539355802,0.0015758246488889757,0.0015690956353688575,0.001674498524758902,0.0
2.014,500.0,0.0025535900166627884,0.00032799001719599377,-4.640997961046622e-05,-0.00013600998053588142,-0.00011200998074723855,-5.440997945995818e-05,-9.120998118239854e-05,-0.00018560998177781586,-0.00017280998146684823,-0.0003072099811572819,-0.0001056099842601519,-1.2809981423995253e-05,-0.00015520997770363464,-2.4009981958947436e-05,-6.560998044667699e-05,-5.7609980529438334e-05,-3.36099816625186e-05,-4.000998378483445e-05,-5.280998252717595e-05,-8.000997948401078e-05,-0.00020160997862330988,-0.0001280099812647677,-8.64099829407472e-05,3.363116314379561e-44,0.0028096059500063906,0.0017975686483215384,0.0016749029858717124,0.0015870199745058806,0.0016307494785720693,0.001613435633519217,0.0015906297394134162,0.0015304977780758635,0.0015804878178305387,0.0015092333913591016,0.0014952451407927848,0.0016560775450358517,0.0016310563593411687,0.0015903615288172229,0.0016462488737521855,0.001586962532518827,0.0014907309682353257,0.0015517683866761935,0.001570240676959303,0.001542450952573901,0.001483059667985107,0.0015905613262814351,0.0015992890977311245,0.0
2.015,500.0,0.0025610324573118923,0.00044263245204471604,1.383245020537771e-05,-0.00016536754810825372,-0.000190967548760959,-0.000130167547842575,-5.675463051666441e-07,-6.456754956161603e-05,-5.3367545652285744e-05,-0.00015736754690674813,-0.0001637675495172104,-0.00012376755001539764,-8.856755236411118e-05,-5.8167546107142696e-05,-9.016754841286456e-05,-3.416754711724934e-05,2.983245054762662e-05,-0.00013816754896273055,-0.000181367548815615,-0.00010456754872080153,-0.00016536754595158952,-0.00014136754723520183,-5.976754626549763e-05,3.363116314379561e-44,0.0028167528040810175,0.0018166565964602061,0.0017024780591748682,0.0014963576642677118,0.0016053782351935866,0.001508728701145523,0.0015584842479511075,0.0015268936148492577,0.0015829094844963703,0.0014769875901662535,0.0015626585755647623,0.0016498981911618811,0.0015557041371319037,0.0014861748184401388,0.001612547498297455,0.0016159411365388875,0.0015918120578152133,0.0014832154392330657,0.0015221456515033818,0.0015258885349056681,0.001500619007856625,0.0015720131811397349,0.001637772832034816,0.0
2.016,500.0,0.002761322545542498,0.0003325225495270594,-4.827744961519542e-05,-0.00012187745003262052,1.322546523372381e-06,-0.00015867745321884285,-0.00010267745208693669,3.012254900750122e-05,-8.277452244580986e-06,-2.4277450079605246e-05,-1.877452104306343e-06,-0.00011707745201718112,-9.627744977049346e-05,-0.00018267745147684523,-4.667744782141625e-05,-8.02774520803311e-05,-8.27745235372035e-06,-0.00022267744947319202,-0.0002754774511085998,-0.0001250774494928919,-9.947745096410899e-05,-0.00020507745022703362,-3.547745100018318e-05,3.363116314379561e-44,0.002839827591500887,0.0018655518763983807,0.0015905925849258188,0.0015733669867946114,0.0016001929014017322,0.00161514942485711,0.0016422573463192682,0.001606566402977007,0.0016334894510359613,0.0015489905503720748,0.001609296597609691,0.0014979989052694774,0.0015265288458888367,0.0014081649680942072,0.0015331314458761468,0.0016193673479421129,0.0015641975651684561,0.0015223652792023768,0.0016017551461478532,0.0015700537986805992,0.0015244271870243776,0.0015015751879019332,0.0016065430543549235,0.0
2.017,500.0,0.002866406442321022,0.00047920643747784196,6.80064416192181e-05,-1.5193563848949764e-05,-9.039356067892613e-05,-0.00011119356014751247,-1.999355934828273e-05,-7.599356087237296e-05,4.560643764125416e-05,-4.559356100005729e-05,-0.00017359356161184892,-8.23935589881124e-05,-2.6393561965960545e-05,-6.15935588787373e-05,-0.00010479355722418404,-4.559355903984397e-05,-8.239356074161819e-05,-7.193560753936623e-06,-5.6793560011353604e-05,-0.00013039356192166452,-9.99935601751325e-05,-0.00011279356138402363,-0.00016559356083962483,3.363116314379561e-44,0.003206343879549047,0.0019076147187715318,0.0017151989283625683,0.0016282088351498613,0.001509750306603373,0.0015558097559163217,0.0015750331538412143,0.0016872661601093424,0.0016519641206046661,0.00162485169062417,0.0015569943061333053,0.0015535661412831453,0.0015250060141800599,0.0016899620001995378,0.0016291066970027088,0.0016219453121881782,0.001650011097489855,0.0016008667191280497,0.001634148147096374,0.0015565414834232956,0.0016102697065276481,0.0015999516656319372,0.0017193610412347888,0.0
2.018,500.0,0.002607494367200566,0.00047149436831947966,1.0694368888582772e-05,-0.00014130563415826812,1.0943669482514907e-06,-5.3305630134925507e-05,-2.9305632312883746e-05,1.8694369992520167e-05,-1.8105630682182294e-05,-6.905629309180483e-06,6.509437052054778e-05,3.4694363896203836e-05,-8.370563014685928e-05,-3.890562976680911e-05,-1.8105629070557683e-05,-0.00014610563090041494,-6.930562913708371e-05,9.094367583607266e-06,1.2294368757810758e-05,-4.050563217838743e-05,-0.00020210562978172675,-0.0001621056315132492,-0.00020370563133182174,3.363116314379561e-44,0.0030566289452334753,0.0020784214461053337,0.001753558973947871,0.0016525447483518281,0.0015599865056619543,0.0016047565822273002,0.0016664393554208907,0.0016342851838635523,0.0016547682169509264,0.0016447090932318119,0.0015668288430833721,0.0016678502560086106,0.001632778877590963,0.0016252028258097217,0.0015349682068042899,0.0015495358597924296,0.0016085889039400179,0.0016213946377990282,0.0015702545617312725,0.0016376448459175985,0.001588031222313922,0.0016360900947521816,0.001571118009661569,0.0
2.019,500.0,0.002867213745038246,0.000603213749983702,0.0001024137487233432,1.3746364796674016e-08,2.7213745537817857e-05,-7.35862529314737e-05,-9.598625310768937e-05,-1.9186252319993714e-05,-4.798625628114195e-05,-4.7986256345311065e-05,-4.79862541535816e-05,-9.118625480353515e-05,-3.1862523276480203e-06,-0.00019198624904543494,-0.00021118625445458504,-0.00019678625366512036,-5.4386252041947355e-05,-0.00019838625070274672,-0.000150386251236462,-0.00016158625366172785,1.6137459298697366e-06,-2.0786253578332747e-05,-6.398625335290831e-05,3.363116314379561e-44,0.0030882061844303716,0.00196713948132741,0.0017599991013507134,0.0016785126742478304,0.0015455131792302327,0.0016482430504718888,0.0016841151771426256,0.0016366265421181093,0.0016177766755276805,0.0015885460027418026,0.001666797925845013,0.0017678727232418993,0.0017267008903421276,0.001582866901628727,0.0015788813669223988,0.0015794960491463882,0.0016443247598673398,0.0016778563487777447,0.0016169898053362464,0.001676950757331242,0.0016576055125879985,0.0017312724827753716,0.0016907610736052838,0.0
2.02,500.0,0.0028881733085254382,0.0005313733105656162,-6.542669043351878e-05,-0.00016142669214605122,-2.2226690874958876e-05,-5.9026693964622014e-05,-8.142668882283033e-05,-3.0266938527248043e-06,-0.00011022669462181512,-7.342669015633873e-05,-0.00013102669257139256,-0.00014702669183614246,-9.582669089650154e-05,-1.5826689538506856e-05,-0.00016942669236464524,3.3733099523693966e-06,-3.9826687432650945e-05,-2.8626695151615423e-05,-7.82668999752545e-06,7.057330915267812e-05,-8.142669361339117e-05,-9.742669248589664e-05,-3.662668997210616e-05,3.363116314379561e-44,0.0032580481842596864,0.0019337896029628914,0.0017103118454820734,0.001672436740337486,0.0017100481662745692,0.0015624053656238298,0.001586695602510454,0.001670260758096502,0.0015457851078756126,0.001617522453158773,0.0016164269699814303,0.0015988195918584635,0.0015130982675181498,0.0016102566710852746,0.0016368878472561381,0.0016214284680723201,0.0016751032786696874,0.0015711050002801753,0.0016043092147310263,0.0016565488590095526,0.0016221292204271509,0.0016314437326429435,0.0016661203991207537,0.0
2.021,500.0,0.0025994027618144173,0.00034660277380812234,6.340276858529492e-05,8.100276665704343e-05,1.7002767199958413e-05,-7.419723265941869e-05,-7.259723224342452e-05,-5.659722936979961e-05,-1.3397228947066963e-05,-0.00011419723249855451,-0.00011579723436443601,-9.979723198193824e-05,-0.00018139723141444365,-0.00016699722655539519,1.3802769769831969e-05,-0.00011259723093462526,-0.00015579723005000902,-0.00016699723372519415,-0.00012859722770306448,-7.419722969446596e-05,1.5402769237628178e-05,5.70027709297598e-05,-8.859723473869962e-05,3.363116314379561e-44,0.002974309976966492,0.0017793898561532953,0.0016288838075097139,0.0015603133340171566,0.001587348676742604,0.0016409664783677148,0.0015798798765825903,0.001633584546821701,0.0015687567907064015,0.0016185261189795024,0.0016194451630243694,0.0014591782787472815,0.0015636632872787469,0.0015831817251187531,0.0015549223064032808,0.0015211512248533715,0.0016554621594919556,0.0015028584304737083,0.001617547365595154,0.0015188516063564881,0.0015551242949685539,0.0016073756564368396,0.0015614690471045262,0.0
2.022,500.0,0.002878035717745661,0.0005324357240751852,-1.636427317134803e-05,-0.00019876427984854672,-4.196427927016799e-05,-6.596427748153388e-05,-1.956427781988168e-05,-6.116427808228764e-05,-0.00013636428174140748,-9.156427615088347e-05,-4.676427860977128e-05,0.00010043572279028013,3.3235722257753506e-05,-3.5564279154641555e-05,-6.436428083543433e-05,-9.316428140306599e-05,-1.4764275757695344e-05,4.76357202562312e-05,-0.00013796427855849202,-0.0002435642770397557,-0.00011236427675248705,-0.00016836427666567033,-0.00015556427628475334,3.363116314379561e-44,0.003507329577666515,0.0022601023971627137,0.0017905278435455271,0.001652572605442972,0.0016312953701683877,0.0015577647246106242,0.0017074486412754827,0.0016200389777003509,0.001709508458513807,0.001740600111001962,0.001593174766380836,0.0015995687041630553,0.0016926105815451395,0.0016224872957319033,0.0015827224468708465,0.0016541096315077365,0.0016121042697354343,0.001665719197578225,0.001614683292357249,0.0015711314967970199,0.0016051219261220024,0.0016206605328635288,0.0017154068766071127,0.0
2.023,500.0,0.002856220584413677,0.0004034205823845696,7.062058342417998e-05,-0.00010057941887206567,-9.737941690108443e-05,-0.00020617941623277147,-0.00013097941656815238,-0.00010537941456641419,-9.737941810453776e-05,6.742058250886984e-05,-5.257941869201943e-05,-0.00011977941763325362,-3.817941780361167e-05,-6.857941707130522e-05,-0.00012937941855489042,-0.00013897941568939131,-0.00013257941689814957,-1.257941637231852e-05,-2.697941893419653e-05,-0.00017737941943414627,-0.0002189794170568149,-0.00017577941711357782,-0.0001405794175982713,3.363116314379561e-44,0.0028244171202375197,0.0019141537553357291,0.0016542260988564163,0.0015115427076197398,0.0016776913764111328,0.0016340534847102811,0.001676554456068384,0.0015452072758282333,0.0016978218436285249,0.0016322181207110763,0.0015884873572181238,0.0016816112004529378,0.0015832402932177427,0.0016338907531763724,0.001601074251672802,0.0015157774326677257,0.0016076368819213556,0.0016620177962404317,0.0016116610260947463,0.0015916399636181232,0.0015499256859624183,0.001605987691891442,0.001605325192812474,0.0
2.024,500.0,0.002878777421410632,0.00042437741593014165,1.6377418397183875e-05,1.9774195504602687e-06,5.637741737766433e-05,5.477741851311535e-05,-4.602258336612408e-05,-2.042258159292132e-05,-2.2022583135619555e-05,-0.00010682258317799765,-6.362258207562022e-05,-5.402258208646771e-05,4.037741866902067e-05,-8.922258322425236e-05,1.3177420019424346e-05,-7.642257940880981e-05,-6.362258130123521e-05,-2.5222579681930312e-05,-0.00012282258158964154,-0.00017242258155172508,-0.00011002257879590615,-0.00016122258391994038,-0.00026842258462354704,3.363116314379561e-44,0.0030478865348237414,0.0017812254083065535,0.0016912125523142465,0.0015964261923549564,0.0016727910995818507,0.0015705466287669917,0.0017038369289485965,0.0016184968198183344,0.001605195745886198,0.0016285361358555298,0.0016967944029153417,0.0016774104463618473,0.0017921070801986193,0.0016041168463398695,0.0016618284912076264,0.001484606070204041,0.0015593606381570859,0.0017575733815291454,0.0015784476699443365,0.0016701229352927727,0.0017552920775711553,0.0016178313443567362,0.001655887934998937,0.0
2.025,500.0,0.0027816442170224037,0.000376844217292021,5.684422225815311e-05,-0.00011915578105331903,-0.00021835577799290818,-0.0001063557761256959,-0.00010475578176744094,-3.755577852082936e-05,-0.00014795577991324294,-0.00017675577667191077,-0.00010475577837299355,-0.00015915577887862042,-5.0355779955335575e-05,-2.4755778810845898e-05,-1.5155781268326507e-05,-2.7955778323150327e-05,-9.195577917838094e-05,-7.115577900483672e-05,-6.315577931679073e-05,-2.7955779800826975e-05,-1.5155779321563755e-05,-5.355577848968096e-05,-0.00011435577926188856,3.363116314379561e-44,0.003151442283137586,0.001989669106357998,0.0015775617591261342,0.0016392793551288532,0.0016106908030614488,0.0015438742667717121,0.0016489960100499787,0.0016618816466051614,0.0015351074291012658,0.0016908835428304791,0.001636387000896744,0.0017057301263608627,0.0016603847590707544,0.0016315665589549172,0.0016312453101326786,0.0016693546350005834,0.0015397936667553857,0.0015901671796820086,0.00166489901102074,0.0015668109336469782,0.0015612317671475208,0.0016498542472451203,0.0016491906272198785,0.0
