E and M values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,E_mean,E_std,M_mean,M_std,E_stdstd,M_stdstd
0.242,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.243,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.244,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.245,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.246,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.247,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.248,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.249,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.25,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.251,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.252,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.253,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.254,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.255,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.256,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.257,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.258,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.259,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.26,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.261,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.262,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.263,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.264,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.265,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.266,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.267,10000,-1.9999991199851037,2.651885005448713e-05,0.9999997800290584,6.62872462619612e-06,2.504152695181005e-05,6.225605136368553e-06
0.268,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.269,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.27,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.271,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.272,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.273,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.274,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.275,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.276,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.277,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.278,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.279,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.28,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.281,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.282,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.283,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.284,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.285,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.286,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.287,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.288,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.289,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.29,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.291,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.292,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.293,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.294,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.295,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.296,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.297,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.298,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.299,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.3,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.301,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.302,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.303,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.304,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.305,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.306,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.307,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.308,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.309,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.31,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.311,10000,-1.9999997599959374,1.3854562365844259e-05,0.999999940007925,3.4631244775299878e-06,1.3578801207664871e-05,3.394194460714921e-06
0.312,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.313,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.314,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.315,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.316,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.317,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.318,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.319,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.32,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.321,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.322,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.323,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.324,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.325,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.326,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.327,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.328,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.329,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.33,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.331,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.332,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.333,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.334,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.335,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.336,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.337,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.338,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.339,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.34,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.341,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.342,10000,-2.0,0.0,1.0,0.0,0.0,0.0
0.343,10000,-2.0,0.0,1.0,0.0,0.0,0.0
